GO:0005737	XC_0001
GO:0005524	XC_0001
GO:0003688	XC_0001
GO:0006270	XC_0001
GO:0006275	XC_0001
GO:0005737	XC_0002
GO:0009360	XC_0002
GO:0008408	XC_0002
GO:0003677	XC_0002
GO:0003887	XC_0002
GO:0006260	XC_0002
GO:0005737	XC_0003
GO:0005524	XC_0003
GO:0003697	XC_0003
GO:0006281	XC_0003
GO:0006260	XC_0003
GO:0009432	XC_0003
GO:0005694	XC_0004
GO:0005737	XC_0004
GO:0005524	XC_0004
GO:0003677	XC_0004
GO:0003918	XC_0004
GO:0000287	XC_0004
GO:0006265	XC_0004
GO:0006261	XC_0004
GO:0016021	XC_0005
GO:0004222	XC_0006
GO:0016021	XC_0008
GO:0006810	XC_0008
GO:0016021	XC_0009
GO:0008565	XC_0009
GO:0016021	XC_0010
GO:0005886	XC_0010
GO:0005215	XC_0010
GO:0015031	XC_0010
GO:0016021	XC_0011
GO:0005886	XC_0011
GO:0005215	XC_0011
GO:0015031	XC_0011
GO:0005737	XC_0012
GO:0033856	XC_0012
GO:0008615	XC_0012
GO:0016021	XC_0013
GO:0016021	XC_0014
GO:0005886	XC_0014
GO:0008808	XC_0014
GO:0032049	XC_0014
GO:0003824	XC_0015
GO:0051536	XC_0015
GO:0016491	XC_0016
GO:0016021	XC_0018
GO:0004252	XC_0018
GO:0051287	XC_0020
GO:0016616	XC_0020
GO:0008236	XC_0021
GO:0004553	XC_0026
GO:0005975	XC_0026
GO:0004553	XC_0027
GO:0005975	XC_0027
GO:0004553	XC_0028
GO:0005975	XC_0028
GO:0016491	XC_0029
GO:0008270	XC_0029
GO:0051536	XC_0031
GO:0016639	XC_0031
GO:0006537	XC_0031
GO:0015930	XC_0032
GO:0006537	XC_0032
GO:0003677	XC_0034
GO:0003917	XC_0034
GO:0006265	XC_0034
GO:0008168	XC_0035
GO:0003677	XC_0040
GO:0003700	XC_0040
GO:0006351	XC_0040
GO:0003677	XC_0043
GO:0003700	XC_0043
GO:0006351	XC_0043
GO:0003677	XC_0044
GO:0003677	XC_0045
GO:0045892	XC_0045
GO:0016021	XC_0046
GO:0016491	XC_0048
GO:0009279	XC_0050
GO:0004872	XC_0050
GO:0006810	XC_0050
GO:0008889	XC_0052
GO:0006629	XC_0052
GO:0003676	XC_0053
GO:0005524	XC_0054
GO:0004386	XC_0054
